id,order_id,goods_id,qty,created_at,updated_at
72,24,65,1,2024-10-31 13:00:00,2024-10-31 13:00:00
73,25,14,2,2024-10-31 13:00:00,2024-10-31 13:00:00
74,25,58,3,2024-10-31 13:00:00,2024-10-31 13:00:00
75,25,18,3,2024-10-31 13:00:00,2024-10-31 13:00:00
76,25,11,1,2024-10-31 13:00:00,2024-10-31 13:00:00
77,25,64,1,2024-10-31 13:00:00,2024-10-31 13:00:00
78,26,62,1,2024-10-31 13:00:00,2024-10-31 13:00:00
79,26,122,3,2024-10-31 13:00:00,2024-10-31 13:00:00
80,27,120,3,2024-10-31 13:00:00,2024-10-31 13:00:00
81,27,66,2,2024-10-31 13:00:00,2024-10-31 13:00:00
82,28,192,3,2024-10-31 13:00:00,2024-10-31 13:00:00
83,28,30,1,2024-10-31 13:00:00,2024-10-31 13:00:00
84,28,80,1,2024-10-31 13:00:00,2024-10-31 13:00:00
85,28,149,1,2024-10-31 13:00:00,2024-10-31 13:00:00
86,28,80,3,2024-10-31 13:00:00,2024-10-31 13:00:00
87,29,20,3,2024-10-31 13:00:00,2024-10-31 13:00:00
88,29,177,3,2024-10-31 13:00:00,2024-10-31 13:00:00
89,30,176,3,2024-10-31 13:00:00,2024-10-31 13:00:00
90,30,31,3,2024-10-31 13:00:00,2024-10-31 13:00:00
91,30,11,2,2024-10-31 13:00:00,2024-10-31 13:00:00
92,31,18,3,2024-10-31 13:00:00,2024-10-31 13:00:00
93,31,166,2,2024-10-31 13:00:00,2024-10-31 13:00:00
94,31,4,2,2024-10-31 13:00:00,2024-10-31 13:00:00
95,32,93,3,2024-10-31 13:00:00,2024-10-31 13:00:00
96,32,118,3,2024-10-31 13:00:00,2024-10-31 13:00:00
97,32,40,2,2024-10-31 13:00:00,2024-10-31 13:00:00
98,32,46,3,2024-10-31 13:00:00,2024-10-31 13:00:00
99,33,199,2,2024-10-31 13:00:00,2024-10-31 13:00:00
100,33,120,2,2024-10-31 13:00:00,2024-10-31 13:00:00
101,33,188,3,2024-10-31 13:00:00,2024-10-31 13:00:00
102,33,69,2,2024-10-31 13:00:00,2024-10-31 13:00:00
103,33,63,1,2024-10-31 13:00:00,2024-10-31 13:00:00
104,34,193,2,2024-10-31 13:00:00,2024-10-31 13:00:00
105,34,146,3,2024-10-31 13:00:00,2024-10-31 13:00:00
106,35,127,2,2024-10-31 13:00:00,2024-10-31 13:00:00
107,36,91,2,2024-10-31 13:00:00,2024-10-31 13:00:00
108,36,88,2,2024-10-31 13:00:00,2024-10-31 13:00:00
109,37,133,1,2024-10-31 13:00:00,2024-10-31 13:00:00
110,38,126,3,2024-10-31 13:00:00,2024-10-31 13:00:00
111,38,195,1,2024-10-31 13:00:00,2024-10-31 13:00:00
112,38,177,2,2024-10-31 13:00:00,2024-10-31 13:00:00
113,38,166,3,2024-10-31 13:00:00,2024-10-31 13:00:00
114,39,24,2,2024-10-31 13:00:00,2024-10-31 13:00:00
115,40,79,3,2024-10-31 13:00:00,2024-10-31 13:00:00
116,40,149,2,2024-10-31 13:00:00,2024-10-31 13:00:00
117,41,89,2,2024-10-31 13:00:00,2024-10-31 13:00:00
118,41,191,3,2024-10-31 13:00:00,2024-10-31 13:00:00
119,41,85,2,2024-10-31 13:00:00,2024-10-31 13:00:00
120,41,180,2,2024-10-31 13:00:00,2024-10-31 13:00:00
121,41,70,2,2024-10-31 13:00:00,2024-10-31 13:00:00
122,42,185,1,2024-10-31 13:00:00,2024-10-31 13:00:00
123,43,196,3,2024-10-31 13:00:00,2024-10-31 13:00:00
124,43,48,1,2024-10-31 13:00:00,2024-10-31 13:00:00
125,43,56,3,2024-10-31 13:00:00,2024-10-31 13:00:00
126,43,124,2,2024-10-31 13:00:00,2024-10-31 13:00:00
127,43,186,3,2024-10-31 13:00:00,2024-10-31 13:00:00
128,44,76,1,2024-10-31 13:00:00,2024-10-31 13:00:00
129,44,93,1,2024-10-31 13:00:00,2024-10-31 13:00:00
130,45,33,2,2024-10-31 13:00:00,2024-10-31 13:00:00
131,45,12,1,2024-10-31 13:00:00,2024-10-31 13:00:00
132,45,142,2,2024-10-31 13:00:00,2024-10-31 13:00:00
133,45,179,1,2024-10-31 13:00:00,2024-10-31 13:00:00
134,45,164,2,2024-10-31 13:00:00,2024-10-31 13:00:00
135,46,73,2,2024-10-31 13:00:00,2024-10-31 13:00:00
136,46,123,2,2024-10-31 13:00:00,2024-10-31 13:00:00
137,46,88,1,2024-10-31 13:00:00,2024-10-31 13:00:00
138,46,14,2,2024-10-31 13:00:00,2024-10-31 13:00:00
139,46,123,1,2024-10-31 13:00:00,2024-10-31 13:00:00
140,47,19,3,2024-10-31 13:00:00,2024-10-31 13:00:00
141,47,162,3,2024-10-31 13:00:00,2024-10-31 13:00:00
142,47,14,1,2024-10-31 13:00:00,2024-10-31 13:00:00
143,47,39,3,2024-10-31 13:00:00,2024-10-31 13:00:00
144,48,31,3,2024-10-31 13:00:00,2024-10-31 13:00:00
145,48,196,2,2024-10-31 13:00:00,2024-10-31 13:00:00
146,49,98,2,2024-10-31 13:00:00,2024-10-31 13:00:00
147,49,114,2,2024-10-31 13:00:00,2024-10-31 13:00:00
148,49,151,2,2024-10-31 13:00:00,2024-10-31 13:00:00
149,49,79,3,2024-10-31 13:00:00,2024-10-31 13:00:00
150,49,159,1,2024-10-31 13:00:00,2024-10-31 13:00:00
151,50,161,1,2024-10-31 13:00:00,2024-10-31 13:00:00
152,50,68,3,2024-10-31 13:00:00,2024-10-31 13:00:00
153,51,45,3,2024-10-31 13:00:00,2024-10-31 13:00:00
154,51,20,1,2024-10-31 13:00:00,2024-10-31 13:00:00
155,52,177,3,2024-10-31 13:00:00,2024-10-31 13:00:00
156,52,121,2,2024-10-31 13:00:00,2024-10-31 13:00:00
157,52,9,1,2024-10-31 13:00:00,2024-10-31 13:00:00
158,52,74,3,2024-10-31 13:00:00,2024-10-31 13:00:00
159,53,19,3,2024-10-31 13:00:00,2024-10-31 13:00:00
160,53,60,2,2024-10-31 13:00:00,2024-10-31 13:00:00
161,53,161,3,2024-10-31 13:00:00,2024-10-31 13:00:00
162,53,170,1,2024-10-31 13:00:00,2024-10-31 13:00:00
163,54,58,3,2024-10-31 13:00:00,2024-10-31 13:00:00
164,54,39,2,2024-10-31 13:00:00,2024-10-31 13:00:00
165,54,37,1,2024-10-31 13:00:00,2024-10-31 13:00:00
166,54,16,1,2024-10-31 13:00:00,2024-10-31 13:00:00
167,54,79,3,2024-10-31 13:00:00,2024-10-31 13:00:00
168,55,120,3,2024-10-31 13:00:00,2024-10-31 13:00:00
169,56,70,3,2024-10-31 13:00:00,2024-10-31 13:00:00
170,56,139,2,2024-10-31 13:00:00,2024-10-31 13:00:00
171,56,113,1,2024-10-31 13:00:00,2024-10-31 13:00:00
172,56,154,1,2024-10-31 13:00:00,2024-10-31 13:00:00
173,57,155,2,2024-10-31 13:00:00,2024-10-31 13:00:00
174,57,7,1,2024-10-31 13:00:00,2024-10-31 13:00:00
175,57,59,3,2024-10-31 13:00:00,2024-10-31 13:00:00
176,58,148,1,2024-10-31 13:00:00,2024-10-31 13:00:00
177,58,196,1,2024-10-31 13:00:00,2024-10-31 13:00:00
178,58,121,3,2024-10-31 13:00:00,2024-10-31 13:00:00
179,59,150,2,2024-10-31 13:00:00,2024-10-31 13:00:00
180,59,163,2,2024-10-31 13:00:00,2024-10-31 13:00:00
181,60,105,2,2024-10-31 13:00:00,2024-10-31 13:00:00
182,60,83,3,2024-10-31 13:00:00,2024-10-31 13:00:00
183,60,27,1,2024-10-31 13:00:00,2024-10-31 13:00:00
184,61,74,3,2024-10-31 13:00:00,2024-10-31 13:00:00
185,61,103,3,2024-10-31 13:00:00,2024-10-31 13:00:00
186,61,10,2,2024-10-31 13:00:00,2024-10-31 13:00:00
187,61,23,2,2024-10-31 13:00:00,2024-10-31 13:00:00
188,62,198,2,2024-10-31 13:00:00,2024-10-31 13:00:00
189,63,119,2,2024-10-31 13:00:00,2024-10-31 13:00:00
190,63,14,1,2024-10-31 13:00:00,2024-10-31 13:00:00
191,63,133,2,2024-10-31 13:00:00,2024-10-31 13:00:00
192,63,160,2,2024-10-31 13:00:00,2024-10-31 13:00:00
193,63,161,2,2024-10-31 13:00:00,2024-10-31 13:00:00
194,64,141,1,2024-10-31 13:00:00,2024-10-31 13:00:00
195,64,74,2,2024-10-31 13:00:00,2024-10-31 13:00:00
196,64,179,2,2024-10-31 13:00:00,2024-10-31 13:00:00
197,65,62,3,2024-10-31 13:00:00,2024-10-31 13:00:00
198,65,41,2,2024-10-31 13:00:00,2024-10-31 13:00:00
199,65,142,1,2024-10-31 13:00:00,2024-10-31 13:00:00
200,65,142,2,2024-10-31 13:00:00,2024-10-31 13:00:00
201,65,24,1,2024-10-31 13:00:00,2024-10-31 13:00:00
202,66,166,1,2024-10-31 13:00:00,2024-10-31 13:00:00
203,67,131,3,2024-10-31 13:00:00,2024-10-31 13:00:00
204,67,70,2,2024-10-31 13:00:00,2024-10-31 13:00:00
205,67,124,2,2024-10-31 13:00:00,2024-10-31 13:00:00
206,68,38,2,2024-10-31 13:00:00,2024-10-31 13:00:00
207,68,49,3,2024-10-31 13:00:00,2024-10-31 13:00:00
208,68,131,3,2024-10-31 13:00:00,2024-10-31 13:00:00
209,68,35,1,2024-10-31 13:00:00,2024-10-31 13:00:00
210,68,71,2,2024-10-31 13:00:00,2024-10-31 13:00:00
211,69,1,2,2024-10-31 13:00:00,2024-10-31 13:00:00
212,69,186,2,2024-10-31 13:00:00,2024-10-31 13:00:00
213,69,151,3,2024-10-31 13:00:00,2024-10-31 13:00:00
214,70,138,2,2024-10-31 13:00:00,2024-10-31 13:00:00
215,70,89,2,2024-10-31 13:00:00,2024-10-31 13:00:00
216,70,142,3,2024-10-31 13:00:00,2024-10-31 13:00:00
217,70,97,2,2024-10-31 13:00:00,2024-10-31 13:00:00
218,71,147,2,2024-10-31 13:00:00,2024-10-31 13:00:00
219,71,60,2,2024-10-31 13:00:00,2024-10-31 13:00:00
220,72,181,2,2024-10-31 13:00:00,2024-10-31 13:00:00
221,72,99,3,2024-10-31 13:00:00,2024-10-31 13:00:00
222,72,167,1,2024-10-31 13:00:00,2024-10-31 13:00:00
223,72,127,1,2024-10-31 13:00:00,2024-10-31 13:00:00
224,73,85,1,2024-10-31 13:00:00,2024-10-31 13:00:00
225,73,113,1,2024-10-31 13:00:00,2024-10-31 13:00:00
226,73,135,2,2024-10-31 13:00:00,2024-10-31 13:00:00
227,73,4,3,2024-10-31 13:00:00,2024-10-31 13:00:00
228,73,37,2,2024-10-31 13:00:00,2024-10-31 13:00:00
229,74,68,2,2024-10-31 13:00:00,2024-10-31 13:00:00
230,74,160,3,2024-10-31 13:00:00,2024-10-31 13:00:00
231,74,102,3,2024-10-31 13:00:00,2024-10-31 13:00:00
232,74,21,2,2024-10-31 13:00:00,2024-10-31 13:00:00
233,75,139,1,2024-10-31 13:00:00,2024-10-31 13:00:00
234,75,159,1,2024-10-31 13:00:00,2024-10-31 13:00:00
235,75,61,3,2024-10-31 13:00:00,2024-10-31 13:00:00
236,75,176,2,2024-10-31 13:00:00,2024-10-31 13:00:00
237,76,112,1,2024-10-31 13:00:00,2024-10-31 13:00:00
238,77,178,2,2024-10-31 13:00:00,2024-10-31 13:00:00
239,77,8,1,2024-10-31 13:00:00,2024-10-31 13:00:00
240,78,92,2,2024-10-31 13:00:00,2024-10-31 13:00:00
241,78,111,1,2024-10-31 13:00:00,2024-10-31 13:00:00
242,78,63,3,2024-10-31 13:00:00,2024-10-31 13:00:00
243,79,44,1,2024-10-31 13:00:00,2024-10-31 13:00:00
244,79,21,3,2024-10-31 13:00:00,2024-10-31 13:00:00
245,80,128,3,2024-10-31 13:00:00,2024-10-31 13:00:00
246,80,37,1,2024-10-31 13:00:00,2024-10-31 13:00:00
247,81,118,2,2024-10-31 13:00:00,2024-10-31 13:00:00
248,81,171,1,2024-10-31 13:00:00,2024-10-31 13:00:00
249,81,120,2,2024-10-31 13:00:00,2024-10-31 13:00:00
250,82,89,3,2024-10-31 13:00:00,2024-10-31 13:00:00
251,82,77,3,2024-10-31 13:00:00,2024-10-31 13:00:00
252,82,109,3,2024-10-31 13:00:00,2024-10-31 13:00:00
253,82,65,2,2024-10-31 13:00:00,2024-10-31 13:00:00
254,83,124,1,2024-10-31 13:00:00,2024-10-31 13:00:00
255,83,61,2,2024-10-31 13:00:00,2024-10-31 13:00:00
256,83,147,2,2024-10-31 13:00:00,2024-10-31 13:00:00
257,83,148,2,2024-10-31 13:00:00,2024-10-31 13:00:00
258,84,71,1,2024-10-31 13:00:00,2024-10-31 13:00:00
259,84,145,3,2024-10-31 13:00:00,2024-10-31 13:00:00
260,84,200,3,2024-10-31 13:00:00,2024-10-31 13:00:00
261,84,13,3,2024-10-31 13:00:00,2024-10-31 13:00:00
262,85,156,2,2024-10-31 13:00:00,2024-10-31 13:00:00
263,85,57,3,2024-10-31 13:00:00,2024-10-31 13:00:00
264,86,174,3,2024-10-31 13:00:00,2024-10-31 13:00:00
265,86,197,3,2024-10-31 13:00:00,2024-10-31 13:00:00
266,86,175,1,2024-10-31 13:00:00,2024-10-31 13:00:00
267,87,80,2,2024-10-31 13:00:00,2024-10-31 13:00:00
268,88,188,1,2024-10-31 13:00:00,2024-10-31 13:00:00
269,88,24,2,2024-10-31 13:00:00,2024-10-31 13:00:00
270,88,84,3,2024-10-31 13:00:00,2024-10-31 13:00:00
271,89,34,3,2024-10-31 13:00:00,2024-10-31 13:00:00
272,89,94,3,2024-10-31 13:00:00,2024-10-31 13:00:00
273,90,124,2,2024-10-31 13:00:00,2024-10-31 13:00:00
274,90,192,2,2024-10-31 13:00:00,2024-10-31 13:00:00
275,90,30,2,2024-10-31 13:00:00,2024-10-31 13:00:00
276,91,174,3,2024-10-31 13:00:00,2024-10-31 13:00:00
277,91,173,2,2024-10-31 13:00:00,2024-10-31 13:00:00
278,92,4,2,2024-10-31 13:00:00,2024-10-31 13:00:00
279,92,138,1,2024-10-31 13:00:00,2024-10-31 13:00:00
280,92,117,2,2024-10-31 13:00:00,2024-10-31 13:00:00
281,92,173,3,2024-10-31 13:00:00,2024-10-31 13:00:00
282,93,164,2,2024-10-31 13:00:00,2024-10-31 13:00:00
283,93,28,3,2024-10-31 13:00:00,2024-10-31 13:00:00
284,93,60,2,2024-10-31 13:00:00,2024-10-31 13:00:00
285,93,7,3,2024-10-31 13:00:00,2024-10-31 13:00:00
286,94,166,1,2024-10-31 13:00:00,2024-10-31 13:00:00
287,94,163,2,2024-10-31 13:00:00,2024-10-31 13:00:00
288,95,30,1,2024-10-31 13:00:00,2024-10-31 13:00:00
289,95,12,1,2024-10-31 13:00:00,2024-10-31 13:00:00
290,95,78,2,2024-10-31 13:00:00,2024-10-31 13:00:00
291,95,30,1,2024-10-31 13:00:00,2024-10-31 13:00:00
292,96,100,2,2024-10-31 13:00:00,2024-10-31 13:00:00
293,96,95,3,2024-10-31 13:00:00,2024-10-31 13:00:00
294,97,107,3,2024-10-31 13:00:00,2024-10-31 13:00:00
295,97,26,2,2024-10-31 13:00:00,2024-10-31 13:00:00
296,98,177,2,2024-10-31 13:00:00,2024-10-31 13:00:00
297,99,61,2,2024-10-31 13:00:00,2024-10-31 13:00:00
298,99,26,3,2024-10-31 13:00:00,2024-10-31 13:00:00
299,99,95,3,2024-10-31 13:00:00,2024-10-31 13:00:00
300,99,166,2,2024-10-31 13:00:00,2024-10-31 13:00:00
301,100,49,1,2024-10-31 13:00:00,2024-10-31 13:00:00
302,100,117,1,2024-10-31 13:00:00,2024-10-31 13:00:00
303,100,170,1,2024-10-31 13:00:00,2024-10-31 13:00:00
304,101,63,1,2024-10-31 13:00:00,2024-10-31 13:00:00
305,101,145,1,2024-10-31 13:00:00,2024-10-31 13:00:00
306,101,18,3,2024-10-31 13:00:00,2024-10-31 13:00:00
307,102,60,2,2024-10-31 13:00:00,2024-10-31 13:00:00
308,102,199,1,2024-10-31 13:00:00,2024-10-31 13:00:00
309,103,34,3,2024-10-31 13:00:00,2024-10-31 13:00:00
310,103,65,1,2024-10-31 13:00:00,2024-10-31 13:00:00
311,104,34,1,2024-10-31 13:00:00,2024-10-31 13:00:00
312,105,83,1,2024-10-31 13:00:00,2024-10-31 13:00:00
313,105,45,2,2024-10-31 13:00:00,2024-10-31 13:00:00
314,105,14,1,2024-10-31 13:00:00,2024-10-31 13:00:00
315,105,190,2,2024-10-31 13:00:00,2024-10-31 13:00:00
316,105,135,1,2024-10-31 13:00:00,2024-10-31 13:00:00
317,106,200,2,2024-10-31 13:00:00,2024-10-31 13:00:00
318,106,132,3,2024-10-31 13:00:00,2024-10-31 13:00:00
319,106,28,2,2024-10-31 13:00:00,2024-10-31 13:00:00
320,106,129,1,2024-10-31 13:00:00,2024-10-31 13:00:00
321,107,78,2,2024-10-31 13:00:00,2024-10-31 13:00:00
322,107,165,1,2024-10-31 13:00:00,2024-10-31 13:00:00
323,107,16,2,2024-10-31 13:00:00,2024-10-31 13:00:00
324,107,103,2,2024-10-31 13:00:00,2024-10-31 13:00:00
325,107,176,1,2024-10-31 13:00:00,2024-10-31 13:00:00
326,108,19,1,2024-10-31 13:00:00,2024-10-31 13:00:00
327,108,83,3,2024-10-31 13:00:00,2024-10-31 13:00:00
328,108,38,1,2024-10-31 13:00:00,2024-10-31 13:00:00
329,108,33,2,2024-10-31 13:00:00,2024-10-31 13:00:00
330,109,136,2,2024-10-31 13:00:00,2024-10-31 13:00:00
331,109,117,3,2024-10-31 13:00:00,2024-10-31 13:00:00
332,109,155,2,2024-10-31 13:00:00,2024-10-31 13:00:00
333,109,26,3,2024-10-31 13:00:00,2024-10-31 13:00:00
334,109,30,3,2024-10-31 13:00:00,2024-10-31 13:00:00
335,110,59,2,2024-10-31 13:00:00,2024-10-31 13:00:00
336,110,87,2,2024-10-31 13:00:00,2024-10-31 13:00:00
337,110,103,2,2024-10-31 13:00:00,2024-10-31 13:00:00
338,110,187,1,2024-10-31 13:00:00,2024-10-31 13:00:00
339,111,171,2,2024-10-31 13:00:00,2024-10-31 13:00:00
340,111,96,1,2024-10-31 13:00:00,2024-10-31 13:00:00
341,111,176,2,2024-10-31 13:00:00,2024-10-31 13:00:00
342,112,24,2,2024-10-31 13:00:00,2024-10-31 13:00:00
343,113,34,3,2024-10-31 13:00:00,2024-10-31 13:00:00
344,113,16,3,2024-10-31 13:00:00,2024-10-31 13:00:00
345,113,144,3,2024-10-31 13:00:00,2024-10-31 13:00:00
346,114,106,2,2024-10-31 13:00:00,2024-10-31 13:00:00
347,115,74,3,2024-10-31 13:00:00,2024-10-31 13:00:00
348,116,148,3,2024-10-31 13:00:00,2024-10-31 13:00:00
349,117,58,1,2024-10-31 13:00:00,2024-10-31 13:00:00
350,117,90,3,2024-10-31 13:00:00,2024-10-31 13:00:00
351,117,95,1,2024-10-31 13:00:00,2024-10-31 13:00:00
352,117,196,2,2024-10-31 13:00:00,2024-10-31 13:00:00
353,118,197,3,2024-10-31 13:00:00,2024-10-31 13:00:00
354,118,158,3,2024-10-31 13:00:00,2024-10-31 13:00:00
355,118,165,3,2024-10-31 13:00:00,2024-10-31 13:00:00
356,118,7,3,2024-10-31 13:00:00,2024-10-31 13:00:00
357,118,169,3,2024-10-31 13:00:00,2024-10-31 13:00:00
358,119,70,3,2024-10-31 13:00:00,2024-10-31 13:00:00
359,119,196,2,2024-10-31 13:00:00,2024-10-31 13:00:00
360,120,47,1,2024-10-31 13:00:00,2024-10-31 13:00:00
361,121,190,3,2024-10-31 13:00:00,2024-10-31 13:00:00
362,121,8,1,2024-10-31 13:00:00,2024-10-31 13:00:00
363,122,117,2,2024-10-31 13:00:00,2024-10-31 13:00:00
364,122,41,2,2024-10-31 13:00:00,2024-10-31 13:00:00
365,122,80,3,2024-10-31 13:00:00,2024-10-31 13:00:00
366,122,84,3,2024-10-31 13:00:00,2024-10-31 13:00:00
367,123,41,3,2024-10-31 13:00:00,2024-10-31 13:00:00
368,123,13,3,2024-10-31 13:00:00,2024-10-31 13:00:00
369,124,170,2,2024-10-31 13:00:00,2024-10-31 13:00:00
370,124,125,3,2024-10-31 13:00:00,2024-10-31 13:00:00
371,124,114,2,2024-10-31 13:00:00,2024-10-31 13:00:00
372,124,70,1,2024-10-31 13:00:00,2024-10-31 13:00:00
373,125,29,2,2024-10-31 13:00:00,2024-10-31 13:00:00
374,125,174,3,2024-10-31 13:00:00,2024-10-31 13:00:00
375,125,152,2,2024-10-31 13:00:00,2024-10-31 13:00:00
376,125,135,3,2024-10-31 13:00:00,2024-10-31 13:00:00
377,126,102,3,2024-10-31 13:00:00,2024-10-31 13:00:00
378,126,15,1,2024-10-31 13:00:00,2024-10-31 13:00:00
379,127,197,1,2024-10-31 13:00:00,2024-10-31 13:00:00
380,127,196,2,2024-10-31 13:00:00,2024-10-31 13:00:00
381,128,2,2,2024-10-31 13:00:00,2024-10-31 13:00:00
382,129,98,3,2024-10-31 13:00:00,2024-10-31 13:00:00
383,129,181,1,2024-10-31 13:00:00,2024-10-31 13:00:00
384,130,190,1,2024-10-31 13:00:00,2024-10-31 13:00:00
385,130,112,1,2024-10-31 13:00:00,2024-10-31 13:00:00
386,130,118,1,2024-10-31 13:00:00,2024-10-31 13:00:00
387,130,81,3,2024-10-31 13:00:00,2024-10-31 13:00:00
388,131,182,3,2024-10-31 13:00:00,2024-10-31 13:00:00
389,131,107,2,2024-10-31 13:00:00,2024-10-31 13:00:00
390,131,30,2,2024-10-31 13:00:00,2024-10-31 13:00:00
391,131,6,2,2024-10-31 13:00:00,2024-10-31 13:00:00
392,132,177,2,2024-10-31 13:00:00,2024-10-31 13:00:00
393,132,23,2,2024-10-31 13:00:00,2024-10-31 13:00:00
394,132,28,1,2024-10-31 13:00:00,2024-10-31 13:00:00
395,132,112,3,2024-10-31 13:00:00,2024-10-31 13:00:00
396,133,102,2,2024-10-31 13:00:00,2024-10-31 13:00:00
397,134,200,1,2024-10-31 13:00:00,2024-10-31 13:00:00
398,134,20,3,2024-10-31 13:00:00,2024-10-31 13:00:00
399,134,163,1,2024-10-31 13:00:00,2024-10-31 13:00:00
400,135,90,3,2024-10-31 13:00:00,2024-10-31 13:00:00
401,135,166,1,2024-10-31 13:00:00,2024-10-31 13:00:00
402,135,61,1,2024-10-31 13:00:00,2024-10-31 13:00:00
403,136,45,3,2024-10-31 13:00:00,2024-10-31 13:00:00
404,136,40,3,2024-10-31 13:00:00,2024-10-31 13:00:00
405,137,119,3,2024-10-31 13:00:00,2024-10-31 13:00:00
406,137,195,3,2024-10-31 13:00:00,2024-10-31 13:00:00
407,137,115,3,2024-10-31 13:00:00,2024-10-31 13:00:00
408,137,145,3,2024-10-31 13:00:00,2024-10-31 13:00:00
409,138,39,2,2024-10-31 13:00:00,2024-10-31 13:00:00
410,138,18,2,2024-10-31 13:00:00,2024-10-31 13:00:00
